Term,CRN,Subj,Num,Section,Title,Sched Type,Instructor,Units,Camp,Bldg,Room,Begin,End,Days,Start Date,End Date,Cap,Enrolled,Dept Desc,Faculty,Status
202209,10227,ASTR,102,B08,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,R,27-Oct-22,27-Oct-22,18,11,Physics and Astronomy,SC,A
202209,10227,ASTR,102,B08,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1830,2120,R,17-Nov-22,17-Nov-22,18,11,Physics and Astronomy,SC,A
202209,10219,ASTR,102,A01,EXPLORING THE COSMOS,LEC,"Berg, Trystyn",1.5,M,ELL,167,1300,1420,MR,07-Sep-22,06-Dec-22,126,92,Physics and Astronomy,SC,A
202209,10220,ASTR,102,B01,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,13-Sep-22,13-Sep-22,18,15,Physics and Astronomy,SC,A
202209,10220,ASTR,102,B01,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,27-Sep-22,27-Sep-22,18,15,Physics and Astronomy,SC,A
202209,10220,ASTR,102,B01,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,11-Oct-22,11-Oct-22,18,15,Physics and Astronomy,SC,A
202209,10220,ASTR,102,B01,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,25-Oct-22,25-Oct-22,18,15,Physics and Astronomy,SC,A
202209,10220,ASTR,102,B01,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1230,1520,T,15-Nov-22,15-Nov-22,18,15,Physics and Astronomy,SC,A
202209,10221,ASTR,102,B02,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,506,2030,2320,T,13-Sep-22,13-Sep-22,18,13,Physics and Astronomy,SC,A
202209,10221,ASTR,102,B02,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,27-Sep-22,27-Sep-22,18,13,Physics and Astronomy,SC,A
202209,10221,ASTR,102,B02,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,11-Oct-22,11-Oct-22,18,13,Physics and Astronomy,SC,A
202209,10221,ASTR,102,B02,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,25-Oct-22,25-Oct-22,18,13,Physics and Astronomy,SC,A
202209,10221,ASTR,102,B02,EXPLORING THE COSMOS,LAB,"Thanjavur, Karun",0,M,BWC,A111,1530,1820,T,15-Nov-22,15-Nov-22,18,13,Physics and Astronomy,SC,A
202209,10235,ASTR,250,A01,INTRODUCTION TO ASTROPHYSICS,LEC,"Venn, Kim",1.5,M,ELL,60,1130,1250,MR,07-Sep-22,06-Dec-22,39,28,Physics and Astronomy,SC,A
202209,10236,ASTR,250,B01,INTRODUCTION TO ASTROPHYSICS,LAB,"Thanjavur, Karun",0,M,BWC,A107,1830,2120,M,07-Sep-22,06-Dec-22,13,5,Physics and Astronomy,SC,A
202209,10237,ASTR,250,B02,INTRODUCTION TO ASTROPHYSICS,LAB,"Thanjavur, Karun",0,M,BWC,A107,1830,2120,T,07-Sep-22,06-Dec-22,13,11,Physics and Astronomy,SC,A
202209,10238,ASTR,250,B03,INTRODUCTION TO ASTROPHYSICS,LAB,"Thanjavur, Karun",0,M,BWC,A107,1530,1820,T,07-Sep-22,06-Dec-22,13,12,Physics and Astronomy,SC,A
202209,10239,ASTR,329,B01,INTRO OBSERVATIONAL ASTRONOMY,GLB,"Yang, Stephenson",1.5,M,CLE,D130,1300,1420,MR,07-Sep-22,06-Dec-22,20,18,Physics and Astronomy,SC,A
202209,10239,ASTR,329,B01,INTRO OBSERVATIONAL ASTRONOMY,GLB,"Yang, Stephenson",1.5,M,BWC,A107,1430,1720,M,07-Sep-22,06-Dec-22,20,18,Physics and Astronomy,SC,A
202209,10240,ASTR,403,A01,INTRO: ASTROPHYSICAL PROCESSES,LEC,"Babul, Arif",1.5,M,CLE,A221,1230,1320,TWF,07-Sep-22,06-Dec-22,15,8,Physics and Astronomy,SC,A
202209,10241,ASTR,505,A01,OBSERVATIONS,LEC,"Willis, Jon",1.5,M,ELL,160,1430,1650,T,07-Sep-22,06-Dec-22,12,4,Physics and Astronomy,SC,A
202209,10242,ASTR,505,A02,OBSERVATIONS,LEC,TBD,1.5,OFF,,,,,,07-Sep-22,21-Dec-22,12,0,Physics and Astronomy,SC,A
202209,10243,ASTR,561,A01,STUDENT SEMINAR (MSc),LEC,"Thanjavur, Karun",1.5,M,ELL,60,1430,1620,F,07-Sep-22,06-Dec-22,35,13,Physics and Astronomy,SC,A
202209,10244,ASTR,561,A02,STUDENT SEMINAR (MSc),LEC,TBD,1.5,OFF,,,,,,07-Sep-22,21-Dec-22,12,3,Physics and Astronomy,SC,A
202209,14411,ASTR,580,A01,DIRECTED STUDIES,LEC,"Denisenkov, Pavel",1.5,M,,,,,,07-Sep-22,06-Dec-22,2,2,Physics and Astronomy,SC,A
202209,10245,ASTR,661,A01,STUDENT SEMINAR (PhD),LEC,"Thanjavur, Karun",1.5,M,ELL,60,1430,1620,F,07-Sep-22,06-Dec-22,35,10,Physics and Astronomy,SC,A
202209,10246,ASTR,661,A02,STUDENT SEMINAR (PhD),LEC,TBD,1.5,OFF,,,,,,07-Sep-22,21-Dec-22,12,1,Physics and Astronomy,SC,A
202209,10249,ATWP,101,A03,FUNDAMENTALS ACADEMIC LITERACY,LEC,"Murray, Andrew",1.5,M,ELL,161,1000,1120,MR,07-Sep-22,06-Dec-22,24,20,Humanities,HU,A
202209,10248,ATWP,101,A02,FUNDAMENTALS ACADEMIC LITERACY,LEC,"McLean-Fiander, Kim",1.5,M,ELL,161,930,1020,TWF,07-Sep-22,06-Dec-22,24,20,Humanities,HU,A
202209,10247,ATWP,101,A01,FUNDAMENTALS ACADEMIC LITERACY,LEC,"Murray, Andrew",1.5,M,CLE,D131,1300,1420,MR,07-Sep-22,06-Dec-22,24,21,Humanities,HU,A
202209,10253,ATWP,135,A04,ACADEMIC READING+WRITING,LEC,"Personn, Tim",1.5,M,CLE,A217,830,950,MR,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10254,ATWP,135,A05,ACADEMIC READING+WRITING,LEC,"Pickard, Richard",1.5,M,MAC,D110,930,1020,TWF,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10255,ATWP,135,A06,ACADEMIC READING+WRITING,LEC,"Lukas, Michael",1.5,M,CLE,C115,930,1020,TWF,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10256,ATWP,135,A07,ACADEMIC READING+WRITING,LEC,"MacLeod, Brock",1.5,M,MAC,D010,930,1020,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10257,ATWP,135,A08,ACADEMIC READING+WRITING,LEC,"Cryderman, Kevin",1.5,M,CLE,A312,930,1020,TWF,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10258,ATWP,135,A09,ACADEMIC READING+WRITING,LEC,"Gaudet, Loren",1.5,M,HSD,A264,1000,1120,MR,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10259,ATWP,135,A10,ACADEMIC READING+WRITING,LEC,"Adesubokan, Samuel",1.5,M,HSD,A270,1000,1120,MR,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10260,ATWP,135,A11,ACADEMIC READING+WRITING,LEC,"Personn, Tim",1.5,M,CLE,C115,1000,1120,MR,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10261,ATWP,135,A12,ACADEMIC READING+WRITING,LEC,"Day, Brian",1.5,M,CLE,C115,1030,1120,TWF,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10262,ATWP,135,A13,ACADEMIC READING+WRITING,LEC,"Humphreys, Sara",1.5,M,CLE,D126,1030,1120,TWF,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10263,ATWP,135,A14,ACADEMIC READING+WRITING,LEC,"MacLeod, Brock",1.5,M,MAC,D207,1030,1120,TWF,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10264,ATWP,135,A15,ACADEMIC READING+WRITING,LEC,"Saini, Sushil",1.5,M,CLE,A312,1030,1120,TWF,07-Sep-22,06-Dec-22,30,27,Humanities,HU,A
202209,10265,ATWP,135,A16,ACADEMIC READING+WRITING,LEC,"Personn, Tim",1.5,M,CLE,A216,1130,1250,MR,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10266,ATWP,135,A17,ACADEMIC READING+WRITING,LEC,"Gaudet, Loren",1.5,M,FPH,160,1130,1250,MR,07-Sep-22,06-Dec-22,30,12,Humanities,HU,A
202209,14022,ATWP,135,A43,ACADEMIC READING+WRITING,LEC,"Henderson, Eric",1.5,ONL,,,,,,07-Sep-22,06-Dec-22,30,26,Humanities,HU,A
202209,10269,ATWP,135,A20,ACADEMIC READING+WRITING,LEC,"Nash, Jonathan",1.5,M,DSB,C130,1130,1220,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10270,ATWP,135,A21,ACADEMIC READING+WRITING,LEC,"Mackay, Theresa",1.5,M,COR,B145,1130,1220,TWF,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10271,ATWP,135,A22,ACADEMIC READING+WRITING,LEC,"MacLeod, Brock",1.5,M,MAC,D103,1130,1220,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10272,ATWP,135,A23,ACADEMIC READING+WRITING,LEC,"Humphreys, Sara",1.5,M,COR,A128,1300,1420,MR,07-Sep-22,06-Dec-22,30,27,Humanities,HU,A
202209,10274,ATWP,135,A25,ACADEMIC READING+WRITING,LEC,"Day, Brian",1.5,M,CLE,A208,1230,1320,TWF,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10275,ATWP,135,A26,ACADEMIC READING+WRITING,LEC,"Boldt, Natalie",1.5,M,CLE,C110,1230,1320,TWF,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10276,ATWP,135,A27,ACADEMIC READING+WRITING,LEC,"Saini, Sushil",1.5,M,HSD,A270,1230,1320,TWF,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10277,ATWP,135,A28,ACADEMIC READING+WRITING,LEC,"Lukas, Michael",1.5,M,BEC,363,1230,1320,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10278,ATWP,135,A29,ACADEMIC READING+WRITING,LEC,"Pickard, Richard",1.5,M,DSB,C128,1330,1420,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10279,ATWP,135,A30,ACADEMIC READING+WRITING,LEC,"Henry, Sean",1.5,M,CLE,D126,1400,1520,TF,07-Sep-22,06-Dec-22,30,22,Humanities,HU,A
202209,10280,ATWP,135,A31,ACADEMIC READING+WRITING,LEC,"Cryderman, Kevin",1.5,M,CLE,D126,1430,1520,MWR,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10281,ATWP,135,A32,ACADEMIC READING+WRITING,LEC,"Cryderman, Kevin",1.5,M,CLE,C115,1530,1620,MWR,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,10282,ATWP,135,A33,ACADEMIC READING+WRITING,LEC,"Saunders, Gillian",1.5,M,CLE,D126,1630,1750,TR,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10283,ATWP,135,A34,ACADEMIC READING+WRITING,LEC,"Keohane, Colin",1.5,ONL,,,,,,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,10284,ATWP,135,A35,ACADEMIC READING+WRITING,LEC,"Saunders, Gillian",1.5,ONL,,,,,,07-Sep-22,06-Dec-22,30,27,Humanities,HU,A
202209,10252,ATWP,135,A03,ACADEMIC READING+WRITING,LEC,"Collins, Jason",1.5,M,CLE,A216,830,950,MR,07-Sep-22,06-Dec-22,30,27,Humanities,HU,A
202209,10251,ATWP,135,A02,ACADEMIC READING+WRITING,LEC,"Humphreys, Sara",1.5,M,CLE,C115,830,920,TWF,07-Sep-22,06-Dec-22,30,24,Humanities,HU,A
202209,10250,ATWP,135,A01,ACADEMIC READING+WRITING,LEC,"Day, Brian",1.5,M,CLE,A216,830,920,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10268,ATWP,135,A19,ACADEMIC READING+WRITING,LEC,"Boldt, Natalie",1.5,M,CLE,C115,1130,1220,TWF,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,14021,ATWP,135,A42,ACADEMIC READING+WRITING,LEC,"Henderson, Eric",1.5,ONL,,,,,,07-Sep-22,06-Dec-22,30,28,Humanities,HU,A
202209,14020,ATWP,135,A41,ACADEMIC READING+WRITING,LEC,"Henderson, Eric",1.5,ONL,,,,,,07-Sep-22,06-Dec-22,30,27,Humanities,HU,A
202209,14217,ATWP,250,A03,BUSINESS COMMUNICATION,LEC,"Saini, Sushil",1.5,M,CLE,D132,930,1020,TWF,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10291,ATWP,250,A02,BUSINESS COMMUNICATION,LEC,"Collins, Jason",1.5,M,CLE,A329,1300,1420,MR,07-Sep-22,06-Dec-22,30,30,Humanities,HU,A
202209,10290,ATWP,250,A01,BUSINESS COMMUNICATION,LEC,"Humphreys, Sara",1.5,M,CLE,A329,1000,1120,MR,07-Sep-22,06-Dec-22,30,29,Humanities,HU,A
202209,14532,BCMB,1,C01,CO-OP WORK TERM,WCH,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,5,2,Biochemistry & Microbiology,SC,A
202209,14014,BCMB,1,W02,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,5,1,Biochemistry & Microbiology,SC,A
202209,13439,BCMB,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,11,Biochemistry & Microbiology,SC,A
202209,13440,BCMB,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,23,Biochemistry & Microbiology,SC,A
202209,14015,BCMB,2,W02,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,5,1,Biochemistry & Microbiology,SC,A
202209,13441,BCMB,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,10,Biochemistry & Microbiology,SC,A
202209,13442,BCMB,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,6,Biochemistry & Microbiology,SC,A
202209,13443,BCMB,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,3,Biochemistry & Microbiology,SC,A
202209,13444,BCMB,6,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,0,Biochemistry & Microbiology,SC,A
202209,13445,BCMB,7,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,0,Biochemistry & Microbiology,SC,A
202209,13446,BCMB,8,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,0,Biochemistry & Microbiology,SC,A
202209,10292,BCMB,298,B01,RESEARCH EXPERIENCE,GLB,TBD,0,M,,,,,,07-Sep-22,06-Dec-22,100,0,Biochemistry & Microbiology,SC,A
202209,10296,BCMB,301A,B04,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,830,1020,F,07-Sep-22,06-Dec-22,26,20,Biochemistry & Microbiology,SC,A
202209,10295,BCMB,301A,B03,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,1230,1620,W,07-Sep-22,06-Dec-22,26,26,Biochemistry & Microbiology,SC,A
202209,10295,BCMB,301A,B03,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,930,1120,R,07-Sep-22,06-Dec-22,26,26,Biochemistry & Microbiology,SC,A
202209,10296,BCMB,301A,B04,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,1430,1820,R,07-Sep-22,06-Dec-22,26,20,Biochemistry & Microbiology,SC,A
202209,10293,BCMB,301A,B01,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,1430,1820,M,07-Sep-22,06-Dec-22,26,26,Biochemistry & Microbiology,SC,A
202209,10293,BCMB,301A,B01,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,830,1020,T,07-Sep-22,06-Dec-22,26,26,Biochemistry & Microbiology,SC,A
202209,10294,BCMB,301A,B02,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,1230,1620,T,07-Sep-22,06-Dec-22,26,23,Biochemistry & Microbiology,SC,A
202209,10294,BCMB,301A,B02,LAB TECHNIQUES & PROJECTS I,GLB,"White, Adrienne; Hamer, Alison; Keliher, Janice",1.5,M,PCH,141,830,1020,W,07-Sep-22,06-Dec-22,26,23,Biochemistry & Microbiology,SC,A
202209,10298,BCMB,398,B01,RESEARCH EXPERIENCE,GLB,TBD,0,M,,,,,,07-Sep-22,06-Dec-22,100,1,Biochemistry & Microbiology,SC,A
202209,10302,BCMB,406A,B04,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,930,1120,F,07-Sep-22,06-Dec-22,21,17,Biochemistry & Microbiology,SC,A
202209,10300,BCMB,406A,B02,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,930,1120,W,07-Sep-22,06-Dec-22,21,15,Biochemistry & Microbiology,SC,A
202209,10300,BCMB,406A,B02,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,1330,1820,T,07-Sep-22,06-Dec-22,21,15,Biochemistry & Microbiology,SC,A
202209,10301,BCMB,406A,B03,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,1300,1750,W,07-Sep-22,06-Dec-22,21,11,Biochemistry & Microbiology,SC,A
202209,10301,BCMB,406A,B03,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,1230,1420,F,07-Sep-22,06-Dec-22,21,11,Biochemistry & Microbiology,SC,A
202209,10302,BCMB,406A,B04,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,1300,1750,R,07-Sep-22,06-Dec-22,21,17,Biochemistry & Microbiology,SC,A
202209,10299,BCMB,406A,B01,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,1300,1750,M,07-Sep-22,06-Dec-22,26,22,Biochemistry & Microbiology,SC,A
202209,10299,BCMB,406A,B01,RESEARCH LAB TECHNIQUES I,GLB,"Redpath, Stephen; Kerr, Valerie; Wall, Erika",1.5,M,PCH,159,930,1120,T,07-Sep-22,06-Dec-22,26,22,Biochemistry & Microbiology,SC,A
202209,10303,BCMB,489,A01,SPECIAL TOPICS: BIOC OR MICR,L01,"Bachewich, Catherine",1.5,M,ECS,130,1130,1220,TWF,07-Sep-22,06-Dec-22,35,17,Biochemistry & Microbiology,SC,A
202209,10304,BCMB,498,B01,RESEARCH EXPERIENCE,GLB,TBD,0,M,,,,,,07-Sep-22,06-Dec-22,100,0,Biochemistry & Microbiology,SC,A
202209,10305,BCMB,499A,A01,UNDERGRADUATE THESIS I,LEC,TBD,1.5,M,ECS,124,1400,1520,F,07-Sep-22,06-Dec-22,23,23,Biochemistry & Microbiology,SC,A
202209,10306,BCMB,499B,A01,UNDERGRADUATE THESIS II,LEC,TBD,1.5,M,ECS,124,1400,1520,F,07-Sep-22,06-Dec-22,23,0,Biochemistry & Microbiology,SC,A
202209,13856,BCMB,500,A01,CRITICAL THINKING IN BCMB,LEC,"Cameron, Caroline; Boraston, Alisdair",1,M,BEC,363,1430,1720,F,16-Sep-22,04-Nov-22,20,6,Biochemistry & Microbiology,SC,A
202209,13846,BCMB,501,A01,SCIENTIFIC WRITING,LEC,"Howard, Perry",1,M,PCH,206,1000,1120,MR,12-Sep-22,07-Nov-22,20,11,Biochemistry & Microbiology,SC,A
202209,10308,BCMB,580,A02,RESEARCH SEMINAR,LEC,TBD,0,OFF,,,1400,1520,F,07-Sep-22,06-Dec-22,5,0,Biochemistry & Microbiology,SC,A
202209,10307,BCMB,580,A01,RESEARCH SEMINAR,LEC,TBD,0,M,ECS,124,1400,1520,F,07-Sep-22,06-Dec-22,18,5,Biochemistry & Microbiology,SC,A
202209,10310,BCMB,680,A02,ADVANCED RESEARCH SEMINAR,LEC,TBD,0,OFF,,,1400,1520,F,07-Sep-22,06-Dec-22,3,0,Biochemistry & Microbiology,SC,A
202209,10309,BCMB,680,A01,ADVANCED RESEARCH SEMINAR,LEC,TBD,0,M,ECS,124,1400,1520,F,07-Sep-22,06-Dec-22,13,1,Biochemistry & Microbiology,SC,A
202209,10312,BCMB,693,A02,PHD CANDIDACY EXAMINATION,LEC,TBD,3,OFF,,,,,,07-Sep-22,21-Dec-22,100,0,Biochemistry & Microbiology,SC,A
202209,10311,BCMB,693,A01,PHD CANDIDACY EXAMINATION,LEC,TBD,3,M,,,,,,07-Sep-22,21-Dec-22,100,3,Biochemistry & Microbiology,SC,A
202209,10313,BIOC,300A,A01,GENERAL BIOCHEMISTRY I,LEC,"Burke, John",1.5,M,ECS,123,1130,1220,TWF,07-Sep-22,06-Dec-22,299,170,Biochemistry & Microbiology,SC,A
202209,10314,BIOC,404,A01,PROTEINS,LEC,"Boraston, Alisdair; Evans, Stephen",1.5,M,CLE,C112,830,950,MR,07-Sep-22,06-Dec-22,70,47,Biochemistry & Microbiology,SC,A
202209,10315,BIOC,409,A01,PROTEOMICS AND METABOLOMICS,LEC,"Goodlett, David; Ross, Andrew",1.5,M,ELL,62,1000,1120,MR,07-Sep-22,06-Dec-22,80,51,Biochemistry & Microbiology,SC,A
202209,14462,BIOC,470,A03,DIRECTED STUDIES: BIOC,L03,"Boulanger, Martin",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Biochemistry & Microbiology,SC,A
202209,14442,BIOC,470,A02,DIRECTED STUDIES: BIOC,L02,"Nelson, Chris; Howard, Perry",1.5,M,,,,,,07-Sep-22,06-Dec-22,1,1,Biochemistry & Microbiology,SC,A
202209,14330,BIOC,470,A01,DIRECTED STUDIES: BIOC,L01,"Nelson, Brad",1.5,OFF,,,,,,07-Sep-22,06-Dec-22,1,1,Biochemistry & Microbiology,SC,A
202209,10317,BIOC,599,A02,MSC THESIS,LEC,TBD,13,OFF,,,,,,07-Sep-22,21-Dec-22,100,0,Biochemistry & Microbiology,SC,A
202209,10316,BIOC,599,A01,MSC THESIS,LEC,TBD,13,M,,,,,,07-Sep-22,21-Dec-22,100,13,Biochemistry & Microbiology,SC,A
202209,10318,BIOC,699,A01,PHD DISSERTATION,LEC,TBD,40,M,,,,,,07-Sep-22,21-Dec-22,100,9,Biochemistry & Microbiology,SC,A
202209,10319,BIOC,699,A02,PHD DISSERTATION,LEC,TBD,40,OFF,,,,,,07-Sep-22,21-Dec-22,100,0,Biochemistry & Microbiology,SC,A
202209,13447,BIOL,1,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,4,Biology,SC,A
202209,13448,BIOL,2,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,9,Biology,SC,A
202209,13449,BIOL,3,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,3,Biology,SC,A
202209,13450,BIOL,4,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,4,Biology,SC,A
202209,13451,BIOL,5,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,0,Biology,SC,A
202209,13452,BIOL,6,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,0,Biology,SC,A
202209,13453,BIOL,7,W01,CO-OP WORK TERM,WRK,TBD,4.5,OFF,,,,,,07-Sep-22,21-Dec-22,999,0,Biology,SC,A
202209,10320,BIOL,150A,A01,MODERN BIOLOGY,LEC,"Beaulieu, Gregory; Neal, Benjamin",1.5,M,MAC,A144,930,1020,TWF,07-Sep-22,06-Dec-22,300,233,Biology,SC,A
202209,10321,BIOL,150A,A02,MODERN BIOLOGY,LEC,"Beaulieu, Gregory; Neal, Benjamin",1.5,M,ECS,123,1330,1420,TWF,07-Sep-22,06-Dec-22,300,230,Biology,SC,A
202209,10355,BIOL,184,B31,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,240,1130,1420,M,07-Sep-22,06-Dec-22,20,16,Biology,SC,A
202209,10356,BIOL,184,B32,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,240,1430,1720,M,07-Sep-22,06-Dec-22,20,19,Biology,SC,A
202209,10359,BIOL,184,B35,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,240,1130,1420,T,07-Sep-22,06-Dec-22,20,19,Biology,SC,A
202209,10363,BIOL,184,B39,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,240,1130,1420,W,07-Sep-22,06-Dec-22,20,18,Biology,SC,A
202209,10322,BIOL,184,A01,EVOLUTION AND BIODIVERSITY,LEC,"Punzalan, David; von Aderkas, Patrick",1.5,M,BWC,B150,830,950,MR,07-Sep-22,06-Dec-22,358,295,Biology,SC,A
202209,10323,BIOL,184,A02,EVOLUTION AND BIODIVERSITY,LEC,"Punzalan, David; von Aderkas, Patrick",1.5,M,BWC,B150,1130,1250,MR,07-Sep-22,06-Dec-22,358,297,Biology,SC,A
202209,10324,BIOL,184,A03,EVOLUTION AND BIODIVERSITY,LEC,"Punzalan, David; von Aderkas, Patrick",1.5,M,BWC,B150,1530,1650,MR,07-Sep-22,06-Dec-22,275,144,Biology,SC,A
202209,10325,BIOL,184,B01,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,4,1130,1420,M,07-Sep-22,06-Dec-22,24,23,Biology,SC,A
202209,10326,BIOL,184,B02,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,18,1130,1420,M,07-Sep-22,06-Dec-22,24,24,Biology,SC,A
202209,10327,BIOL,184,B03,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,4,1430,1720,M,07-Sep-22,06-Dec-22,24,24,Biology,SC,A
202209,10328,BIOL,184,B04,EVOLUTION AND BIODIVERSITY,LAB,"Tran, Lan",0,M,CUN,18,1430,1720,M,07-Sep-22,06-Dec-22,24,21,Biology,SC,A
